SchulNr;RegSchl;KoRe;KoHo;ABez1;ABez2;ABez3;PLZ;Ort;Strasse;TelVorw;Telefon;FaxVorw;Fax;ModemVorw;Modem;SF;OeffPri;KurzBez;SchBetrSchl;SchBetrSchlDatum;ArtDerTraegerschaft;SchultraegerNr;Schulgliederung;Schulart;Ganztagsbetrieb;FSP;Verbund;Bus;Fachberater;FachberHauptamtl;TelNrDBSalt;RP;Email;URL;CD;Stift;OGTS;SELB;Internat;InternatPlaetze;SMail;SportImAbi;Tal;KonKop;gueltigVon;gueltigBis
100086;914000;394136;5691752;Private Ökumenische Montessori-;Gesamtschule f. d. Sek.I u. II.;der HagenSchule gAG;58097;Hagen;Am Höing 12;02331;3400070;02331;34000711;null;null;15;2;Hagen, GE Priv. Ökumenische Montessori;1;20190801;35;82478;null;null;2;null;0;0;null;null;null;M;100086@schule.nrw.de;http://www.hagenschule.de;1;0;0;0;0;0;null;0;0;0;;
100087;154056;311441;5727216;Freie Waldorfschule Niederrhein-Aue;des Vereins Freie Waldorfschule Aue e.V.;staatl.gen.priv.Ersatzsch.eig. Art;47589;Uedem;Meursfeldstr. 8;02825;3079471;null;null;null;null;17;2;Uedem, FW Niederrhein-Aue;1;20190828;32;10008;null;A;0;null;0;0;null;null;null; ;100087@schule.nrw.de;http://www.fws-niederrhein-aue.de;1;0;1;0;0;0;null;0;0;0;;
100088;158032;363953;5688774;Städt. Gem. Grundschule Kastanienallee;Primarstufe;null;42549;Velbert;Kastanienallee 23;02051;21705;02051;259070;null;null;02;1;Velbert, GG Kastanienallee;1;20200801;06;11514;null;GMS;0;null;0;0;null;null;null; ;100088@schule.nrw.de;http://www.ggs-kastanienallee.de;1;0;1;0;0;0;null;0;0;0;;
100089;382012;353580;5626889;Heinrich-Böll-Gesamtschule;Bornheim;null;53332;Bornheim;Beethovenstr. 57;02227;91490;02227;914925;null;null;15;1;Bornheim, GE Bornheim 2;1;20200801;06;13183;null;null;1;null;0;0;null;null;null; ;100089@schule.nrw.de;http://www.hbgb.de;1;0;0;0;0;0;null;0;0;0;;
100090;113000;356513;5692706;Realschule Kettwig;Städt. Realschule f. Jungen u. Mädchen;-Sekundarstufe I-;45219;Essen;Brederbachstr. 19;02054;940430;02054;940431;null;null;10;1;Essen, RS Kettwig;1;20200801;03;10066;null;null;0;null;0;0;null;null;null; ;100090@schule.nrw.de;https://www.realschule-kettwig.de;1;0;0;0;0;0;null;0;0;0;;
100091;962032;404111;5674044;Ida Gerhardi Schule;Gemeinschaftsgrundschule der Stadt;Lüdenscheid;58511;Lüdenscheid;Freiherr-vom-Stein-Str. 52;02351;6583070;null;null;null;null;02;1;Lüdenscheid, GG Ida Gerhardi;1;20210801;06;16366;null;GMS;0;null;0;0;null;null;null; ;100091@schule.nrw.de;http://www.ida-gerhardi-schule.de;1;0;1;0;0;0;null;0;0;1;;
100092;111000;347071;5681331;Städt. Kath. Grundschule;- Primarstufe -;null;40472;Düsseldorf;Rather Kreuzweg 21;0211;8992882;0211;8929436;null;null;02;1;Düsseldorf, KG Rather Kreuzweg;1;19730801;03;10042;null;RKB;0;null;0;0;null;null;null; ;100092@schule.nrw.de;https://www.kgs-rather-kreuzweg.de/;1;0;1;0;0;0;null;0;0;0;;
100093;570008;433963;5733787;Grundschule Mitte;Städtische Gem. Grundschule;null;59269;Beckum;Brinkmannstr. 3;02521;12051;02521;874012;null;null;02;1;Beckum, GG Grundschule Mitte;1;20210801;06;13808;null;GMS;0;null;0;0;null;null;null; ;100093@schule.nrw.de;https://www.gm-beckum.de/;1;0;1;0;0;0;null;0;0;0;;
100094;562012;358356;5726920;Bonifatiusschule;Städt.Gem.Grundschule;null;46284;Dorsten;Pliesterbecker Str. 76;02362;2843600;02362;2843609;null;null;02;1;Dorsten, GG Bonifatiusschule;1;20200801;06;14540;null;GMS;0;null;0;0;null;null;null; ;100094@schule.nrw.de;https://bonifatiusgrundschule-dorsten.de/;1;0;1;0;0;0;null;0;0;1;;
100095;382024;371730;5617234;Drachenfelsschule;null;null;53639;Königswinter;Friedenstr. 22;02223;2929810;null;null;null;null;08;1;Königswinter,FÖ LE, SQ Drachenfelsschule;1;20200801;06;13225;null;null;0;LB;1;0;null;null;null; ;100095@schule.nrw.de;http://www.drachenfelsschule.de/;1;0;1;0;0;0;null;0;0;0;;
100096;378028;371870;5640707;Städtische Gesamtschule Rösrath;null;null;51503;Rösrath;Freiherr-vom-Stein-Str. 25;02205;1236;null;null;null;null;15;1;Rösrath, GE Rösrath;1;20200801;06;13092;null;null;1;null;0;0;null;null;null; ;100096@schule.nrw.de;https://www.gesamtschule-roesrath.de/;1;0;0;0;0;0;null;0;0;0;;
100097;358008;324580;5628053;Förderschule Atheneé Royal;null;null;52351;Düren;Rudolf-Diesel-Str. 19;02421;2245400;02421;2245499;null;null;08;1;Düren, FÖ ES,LE, SQ Atheneé Royal;1;20200801;08;82958;null;null;0;EZ;1;0;null;null;null; ;100097@schule.nrw.de;http://www.ar-dueren.de;1;0;0;0;0;0;null;0;0;0;;
100098;570004;423554;5736124;Therese-Münsterteicher-Gesamtschule;Ahlen;null;59227;Ahlen;Sedanstr. 54;02382;911620;02382;9116222;null;null;15;1;Ahlen, GE Sedanstr.;1;20200801;06;13791;null;null;1;null;0;0;null;null;null; ;100098@schule.nrw.de;http://www.tmg-ahlen.de;1;0;0;0;0;0;null;0;1;0;;
100099;154036;302018;5740980;Förderzentrum Kleve Förderschule;d. Kr. Kleve m.d. FSP SQ Prim.;u. LE u. ES i. int.Verb. Prim.u. SeK.I;47533;Kleve;Frankenstr. 25;02823;9752715;02823;9751805;null;null;08;1;Kleve, FÖ SQ, LE, ES Frankenstr.;1;20200801;04;10431;null;null;0;SB;1;0;null;null;null; ;100099@schule.nrw.de;http://www.foerderzentrum-kleve.de;1;0;1;0;0;0;null;0;0;0;;
100101;314000;363572;5621965;Schule am Hügel;Förderschule d. St. Bonn m. FSP;LE u.ES, Sek.I;53121;Bonn;Am Propsthof 102;0228;7760980;0228;7760981;null;null;08;1;Bonn, FÖ LE, ES Schule am Hügel;1;20200801;03;10170;null;null;1;LB;1;0;null;null;null; ;100101@schule.nrw.de;http://www.schuleamhuegel.de;1;0;1;0;0;0;null;0;0;0;;
100102;314000;367768;5622025;Schule am Rheingarten;Förderschule d. St. Bonn m. FSP;LE, ES u. SQ,  P. u. Sek.I;53225;Bonn;Ringstr. 69-71;0228;776541;0228;776549;null;null;08;1;Bonn,FÖ LE, ES, SQ Schule am Rheingarten;1;20200801;03;10170;null;null;0;LB;1;0;null;null;null; ;100102@schule.nrw.de;http://www.schule-am-rheingarten.de;1;0;1;0;0;0;null;0;0;0;;
100103;170032;333176;5713914;Europaschule Rheinberg;Städt. Gesamtschule;Sekundarstufe I und II;47495;Rheinberg;Dr.-Aloys-Wittrup-Str. 11;02843;970770;02843;970723;null;null;15;1;Rheinberg, GE Europaschule Rheinberg;1;20200801;06;12154;null;null;1;null;0;0;null;null;null; ;100103@schule.nrw.de;http://www.europaschule-rheinberg.de;1;0;0;0;0;0;null;0;0;0;;
100104;962048;415374;5681821;Hönnequellschule;Sekundarschule Neuenrade;Sekundarstufe I;58809;Neuenrade;Niederheide 3;02392;5022770;02392;5022777;null;null;14;1;Neuenrade, SK Hönnequellschule;1;20200801;06;16380;IM1;null;1;null;0;0;null;null;null; ;100104@schule.nrw.de;http://www.hoennequellschule.de;1;0;0;0;0;0;null;0;0;1;;
100105;315000;359843;5644625;Erzbischöfliche Grundschule am;Bildungscampus Köln-Kalk, staatl.gen.;priv.Ersatzsch.d.Erzbist.Köln;51103;Köln;Neuerburgstr. 19;0221;88060208;0221;88048164;null;null;02;2;Köln, KG am Bildungscampus;1;20200801;51;71110;null;RKB;0;null;0;0;null;null;null; ;100105@schule.nrw.de;https://bildungscampus-kalk.de/;1;0;1;0;0;0;null;0;0;0;;
100106;378032;376235;5666955;Förderschule im Verbund Nord des;Rheinisch-Bergischen-Kreises mit den FSP;Lernen, Emot. u.soz.Entwickl. u. Sprache;42929;Wermelskirchen;Robert-Stolz-Str. 19;02196;8877780;02196;88777828;null;null;08;1;Wermelskirchen, FÖ LE,ES,SQ Verbund Nord;1;20200801;04;10510;null;null;0;LB;1;0;null;null;null; ;100106@schule.nrw.de;https://www.verbundschule-nord.de/default.aspx;1;0;1;0;0;0;null;0;0;0;;
100107;374028;410121;5635871;Leonardo-da-Vinci-Schule;Sekundarschule Morsbach;null;51597;Morsbach;Hahner Str. 31;02294;9939710;02294;9939729;null;null;14;1;Morsbach SK Leonardo-da-Vinci;1;20200801;06;12968;IM1;null;1;null;0;0;null;null;null; ;100107@schule.nrw.de;http://leo-morsbach.de;1;0;0;0;0;0;null;0;0;0;;
100108;766036;496767;5772614;Jacobischule;Sekundarschule Kalletal;null;32689;Kalletal;Weinkamp 14;05264;647770;05264;647771;null;null;14;1;Kalletal, SK Jacobischule;1;20200801;06;15866;IM1;null;1;null;0;0;null;null;null; ;100108@schule.nrw.de;https://www.jacobischule-kalletal.de/;1;0;0;0;0;0;null;0;0;0;;
100109;111000;347268;5673248;Marienschule;Städt. Kath. Grundschule;- Primarstufe -;40591;Düsseldorf;Rheindorfer Weg 20;0211;8924360;0211;8924362;null;null;02;1;Düsseldorf, KG Marienschule;1;19730801;03;10042;null;RKB;0;null;0;0;null;null;null; ;100109@schule.nrw.de;http://www.kgs-marienschule-duesseldorf.de;1;0;1;0;0;0;null;0;0;0;;
100111;754024;453077;5734979;Konrad-Zuse-Schule;Sekundarschule Langenberg;null;33449;Langenberg;Bentelerstr. 104;05248;7675;05248;1679;null;null;14;1;Langenberg, SK Konrad-Zuse;1;20200801;06;16251;IM1;null;1;null;0;0;null;null;null; ;100111@schule.nrw.de;https://konrad-zuse-schule-langenberg.de/;1;0;0;0;0;0;null;0;0;0;;
100112;558004;404311;5738169;Sekundarschule Ascheberg;Schule der Sekundarstufe I;null;59387;Ascheberg;Bahnhofsweg 5;02593;9299230;02593;9299492;null;null;14;1;Ascheberg, SK Bahnhofsweg;1;20200801;06;14114;IH2;null;1;null;0;0;null;null;null; ;100112@schule.nrw.de;https://www.profilschule-ascheberg.de/;1;0;0;0;0;0;null;0;0;1;;
100113;315000;356628;5640545;Gemeinschaftsgrundschule Gaedestrasse;in Köln-Marienburg;null;50968;Köln;Gaedestr. 31;null;null;null;null;null;null;02;1;Köln, GG Gaedestrasse;3;20230801;03;10182;null;GMS;0;null;0;0;null;null;null; ;100113@schule.nrw.de;null;1;0;1;0;0;0;null;0;0;0;;
100114;774020;463412;5733816;Kolping-Sozial-Berufskolleg;Delbrück;null;33129;Delbrück;Springpatt 3;02944;9794959;null;null;null;null;30;2;Delbrück,BK Kolping-Sozial-Berufskolleg;1;20200801;54;82156;null;null;0;null;0;0;null;null;null; ;100114@schule.nrw.de;http://www.kolping-berufskolleg-delbrueck.de;1;0;0;0;0;0;null;0;0;0;;
100115;562032;376149;5716015;Cornelia Funke Schule;Gemeinschaftsgrundschule der;Stadt Recklinghausen;45661;Recklinghausen;Bochumer Str. 22;02361;7988;02361;950083;null;null;02;1;Recklinghausen, GG Cornelia Funke Schule;1;20200801;06;10250;null;GMS;0;null;0;0;null;null;null; ;100115@schule.nrw.de;https://cfs-recklinghausen.de/;1;0;1;0;0;0;null;0;0;0;;
100116;916000;376773;5711637;Galileo-Schule;Städt. Gemeinschaftsgrundschule Herne;null;44623;Herne;Schulstr. 57;02323;164492;null;null;null;null;02;1;Herne, GG Galileo-Schule;1;20210801;03;10327;null;GMS;0;null;0;0;null;null;null; ;100116@schule.nrw.de;https://www.galileo-schule-herne.de/;1;0;1;0;0;0;null;0;0;0;;
100117;154060;314636;5698196;Weitsicht! -Freie Realschule Wachtendonk;Staatl.gen.priv.Ersatzschule d. Sek.I im;Aufbau d.Fr.Realschule Niederrhein e.V.;47669;Wachtendonk;Schoelkensdyck 1;02836;3469960;null;null;null;null;10;2;Wachtendonk, RS Weitsicht! - Fr. Realsch;1;20200801;32;10011;null;null;2;null;0;0;null;null;null; ;100117@schule.nrw.de;https://www.weitsicht.schule/;1;0;0;0;0;0;null;0;0;0;;
100118;766040;485477;5762690;Albert-Schweitzer-Schule;Städt.Förderschule mit dem FSP Lernen;Primar- & Sek.I;32791;Lage;Kampweg 11;05232;2558;null;null;null;null;08;1;Lage, FÖ LE Albert-Schweitzer;1;20200801;06;15490;null;null;0;LB;0;0;null;null;null; ;100118@schule.nrw.de;null;1;0;1;0;0;0;null;0;0;0;;
100119;962020;412044;5670815;Gemeinschaftsgrundschule Rahlenberg;Grundschule der Gemeinde Herscheid;null;58849;Herscheid;Bergstr. 7;02357;6007010;null;null;null;null;02;1;Herscheid, GG Rahlenberg;1;20210801;06;16329;null;GMS;0;null;0;0;null;null;null; ;100119@schule.nrw.de;http://www.bildungszentrum-rahlenberg.de/;1;0;1;0;0;0;null;0;0;1;;
100120;170040;318189;5720665;Private Realschule Sonsbeck;Staatl.genehm.pr.Ersatzsch.Sek.I i.Aufb.;des Trägervereins Realsch. Sonsbeck e.V.;47665;Sonsbeck;Herrenstr. 70;02838;91330;null;null;null;null;10;2;Sonsbeck, RS Herrenstraße;1;20200801;36;10014;null;null;0;null;0;0;null;null;null; ;100120@schule.nrw.de;https://www.realschule-sonsbeck.de/;1;0;0;0;0;0;null;0;0;0;;
100121;911000;375606;5701914;Gymnasium Carolinenschule;Sekundarstufe I und II;der Schul- und Bildungswerkstatt Bochum;44795;Bochum;Springorumallee 1;0234;38877200;0234;91792094;null;null;20;2;Bochum, Gym Carolinenschule;1;20200801;35;81899;null;null;1;null;0;0;null;null;null; ;100121@schule.nrw.de;http://www.carolinenschule.de;1;0;0;0;0;0;null;0;0;1;;
100122;111000;351479;5671797;Hermann Gmeiner Schule;Städt. Kath. Grundschule;- Primarstufe -;40599;Düsseldorf;Schillstr. 7;0211;8926160;0211;8926155;null;null;02;1;Düsseldorf, KG Hermann Gmeiner Schule;1;19730801;03;10042;null;RKB;0;null;0;0;null;null;null; ;100122@schule.nrw.de;http://www.kgs-hermann-gmeiner.de;1;0;1;0;0;0;null;0;0;0;;
100123;358012;321509;5612250;Freie Schule Eifel;Staatl.gen.priv.Ersatzschule;der Freie Schule Eifel gUG;52396;Heimbach;Karl-H.-Krischer-Platz 1;02446;8098582;null;null;null;null;02;2;Heimbach, GG Freie Schule Eifel;1;20200817;35;10016;null;GMS;0;null;0;0;null;null;null;M;100123@schule.nrw.de;https://www.freie-schule-eifel.de;1;0;1;0;0;0;null;0;0;0;;
100124;370008;293747;5654563;AMSEL Grundschule;Staatl.gen.priv. Ersatzschule;der AMSEL-Schule e.V.;52538;Gangelt;Geilenkirchener Str. 54;01577;3260604;null;null;null;null;02;2;Gangelt, GG AMSEL Grundschule;1;20200815;36;10018;null;GMS;0;null;0;0;null;null;null;M;100124@schule.nrw.de;https://amsel-schule.de;1;0;1;0;0;0;null;0;0;0;;
100125;566060;388903;5788934;Emmy-Noether-Gesamtschule;null;null;48485;Neuenkirchen;Friedrich-Bülten-Str. 15;05973;3136;05973;3662;null;null;15;1;Neuenkirchen, GE Emmy-Noether;1;20210801;06;14722;null;null;1;null;0;0;null;null;null; ;100125@schule.nrw.de;http://www.emmynoetherschule.de;1;0;0;0;0;0;null;0;0;1;;
100126;562004;384413;5717733;Gesamtschule Ickern;null;null;44581;Castrop-Rauxel;Waldenburger Str. 130;02305;972080;02305;9720899;null;null;15;1;Castrop-Rauxel, GE Gesamtsch.Ickern;1;20210801;06;10285;null;null;1;null;0;0;null;null;null; ;100126@schule.nrw.de;https://www.bewegte-schule-ickern.de/;1;0;0;0;0;0;null;0;0;0;;
100127;334002;291671;5630042;Aachen International School-Vincerola;Montessori Grundschule, staatl.gen.priv.;Ersatzsch.Vincerola Academy a. Academy;52074;Aachen;Campus-Boulevard 60;0241;99039203;0241;99039199;null;null;02;2;Aachen, GG Aachen International School;1;20200902;35;10019;null;GMS;0;null;0;0;null;null;null;M;100127@schule.nrw.de;http://www.vincerola-school.de;1;0;1;0;0;0;null;0;0;0;;
100128;114000;329700;5686944;Grundschule Vulkanstraße;Städtische Gemeinschaftsgrundschule;-Primarstufe-;47807;Krefeld;Vulkanstr. 264;02151;311661;02151;399293;null;null;02;1;Krefeld, GG Vulkanstraße;1;20210801;03;10078;null;GMS;0;null;0;0;null;null;null; ;100128@schule.nrw.de;http://www.schuleamstadtparkfischeln.de/;1;0;1;0;0;0;null;0;0;0;;
100129;382064;353203;5620236;Gesamtschule Swisttal;null;null;53913;Swisttal;Blütenweg 10;02254;844926;02254;844927;null;null;15;1;Swisttal, GE Swisttal;1;20210801;06;13316;null;null;1;null;0;0;null;null;null; ;100129@schule.nrw.de;http://www.gesamtschule-swisttal.de;1;0;0;0;0;0;null;0;0;0;;
100130;770024;493843;5793058;Sekundarschule Am Wiehen;Städt. Sekundarschule der Sek.I;der Stadt Minden;32423;Minden;Königswall 14;0571;93419460;null;null;null;null;14;1;Minden, SK Am Wiehen;1;20210801;06;15969;IM1;null;1;null;0;0;null;null;null; ;100130@schule.nrw.de;null;1;0;0;0;0;0;null;0;0;0;;
100131;158024;358479;5680298;Städt. Gesamtschule Mettmann;- Sekundarstufe I und II -;null;40822;Mettmann;Borner Weg 5;02104;17330;null;null;null;null;15;1;Mettmann, GE Borner Weg;1;20210801;06;11484;null;null;1;null;0;0;null;null;null; ;100131@schule.nrw.de;http://www.gesamtschule-mettmann.de;1;0;0;0;0;0;null;0;0;0;;
100132;913000;386899;5711727;Reinoldi-Gesamtschule;Gesamtschule der Stadt Dortmund;Sekundarstufe I und II;44357;Dortmund;Im Odemsloh 107;0231;5012280;0231;5010230;null;null;15;1;Dortmund, GE Reinoldi-Gesamtschule;1;20210801;03;10297;null;null;1;null;0;0;null;null;null; ;100132@schule.nrw.de;http://www.reinoldi-gesamtschule.de;1;0;0;0;0;0;null;0;0;1;;
100133;774032;484860;5731783;Kolping-Berufskolleg Paderborn;Sekundarstufe II Berufskolleg;der Kolping Schulwerk gGmbH;33100;Paderborn;Otto-Stadler-Str. 9;05251;1809447;null;null;null;null;30;2;Paderborn, BK Kolping Berufskolleg;1;20210801;54;82156;null;null;0;null;0;0;null;null;null; ;100133@schule.nrw.de;https://www.kolping-berufskolleg-paderborn.de/;1;0;0;0;0;0;null;0;0;0;;
100135;513000;368255;5709866;Gemeinschaftsgrundschule an;der Ebersteinstraße;Städt. Schule der Primarstufe;45881;Gelsenkirchen;Ebersteinstr. 2;0209;638401000;0209;638501055;null;null;02;1;Gelsenkirchen, GG an der Ebersteinstraße;1;20220801;03;10224;null;GMS;0;null;0;0;null;null;null; ;100135@schule.nrw.de;null;1;0;1;0;0;0;null;0;0;0;;
100136;334032;303522;5627645;Schule Talstraße, Fördersch. im Verbund;der Kupferstadt Stolberg, Primar- u. SI;Förderschwerpunkte LE, ES und SQ;52223;Stolberg (Rhld.);Talstr. 26;02402;24852;02402;936305;null;null;08;1;Stolberg, FÖ LE,ES,SQ Schule Talstraße;1;20210801;06;13420;null;null;1;LB;1;0;null;null;null; ;100136@schule.nrw.de;https://schule-talstrasse.de;1;0;0;0;0;0;null;0;0;0;;
100137;114000;330595;5690034;Kompass-Grundschule;Städt. Gemeinschaftsgrundschule;-Primarstufe-;47799;Krefeld;Felbelstr. 24-28;02151;69309;02151;5659787;null;null;02;1;Krefeld, GG Felbelstraße;1;20220801;03;10078;null;GMS;0;null;0;0;null;null;null; ;100137@schule.nrw.de;http://www.kompass-grundschule.de/;1;0;1;0;0;0;null;0;0;0;;
100138;970040;431776;5635987;Freie Christliche Schule Siegen 'An der;Weiß', Evang. Bekenntnisgrundsch.,Ersatz;schule.i.Träg.d.Christl.Schulv.Siegen e.;57074;Siegen;Am Lohgraben 38;0271;3039930;0271;30399329;null;null;02;2;Siegen, EG 'An der Weiß';1;20210801;44;73570;null;EVB;0;null;0;0;null;null;null; ;100138@schule.nrw.de;http://www.fcs-siegen.de;1;0;0;0;0;0;null;0;0;0;;
100139;124000;366523;5676414;Eugen Langen Gesamtschule;Staatl.gen.priv.Ersatzschule Sek.I u. II;des Spektrum Bildungs- und Dialogverein;42329;Wuppertal;Boltenheide 4;0202;4292255;0202;4292253;null;null;15;2;Wuppertal, GE Eugen Lange;1;20210801;36;81991;null;null;1;null;0;0;null;null;null; ;100139@schule.nrw.de;https://www.el-ge.de/;1;0;0;0;0;0;null;0;0;0;;
100141;382020;377462;5625726;Freie Schule Rhein-Sieg, Staatl. gen.;priv. Ersatzschule der Freie Schule;Rhein-Sieg gGmbH;53773;Hennef (Sieg);Schulstr. 40;0151;14214863;null;null;null;null;02;2;Hennef, GG Freie Schule Rhein-Sieg;1;20210818;35;10035;null;GMS;0;null;0;0;null;null;null; ;100141@schule.nrw.de;https://www.freie-schule-rhein-sieg.de/;1;0;1;0;0;0;null;0;0;0;;
100142;566096;385567;5785532;Private Realschule Wettringen;des Trägerverein Private Schule;Wettringen e.V.;48493;Wettringen;Bültstr. 2;02557;3849310;null;null;null;null;10;2;Wettringen, RS Private Realschule;1;20210801;36;10036;null;null;0;null;0;0;null;null;null; ;100142@schule.nrw.de;https://www.realschule-wettringen.de;1;0;0;0;0;0;null;0;0;0;;
100143;158026;353402;5665239;Grundschule Bregenzer Straße;Städt. Gemeinschaftsgrundschule;null;40789;Monheim am Rhein;Grazer Str. 49;02173;9514550;02173;951254550;null;null;02;1;Monheim, GG Bregenzer Straße;1;20220801;06;12439;null;GMS;0;null;0;0;null;null;null; ;100143@schule.nrw.de;https://www.gbs.monheim.de;1;0;1;0;0;0;null;0;0;0;;
100144;158026;352720;5660886;Städt. Grundschule Im Pfingsterfeld;null;null;40789;Monheim am Rhein;Louise-Bourgeois-Platz 1;02173;9514270;null;null;null;null;02;1;Monheim, GG Im Pfingsterfeld;1;20220801;06;12439;null;GMS;0;null;0;0;null;null;null; ;100144@schule.nrw.de;https://gip.monheim.de/;1;0;1;0;0;0;null;0;0;0;;
100145;315000;348169;5646617;Städt. Gymnasium Zusestraße;null;null;50859;Köln;Zusestr. 47;0221;34810;0221;34880;null;null;20;1;Köln, Gym Zusestraße;1;20220801;03;10182;null;null;1;null;0;0;null;null;null; ;100145@schule.nrw.de;https://gymnasium-zusestrasse.de/;1;0;0;0;0;0;null;0;0;0;;
100147;315000;350995;5645088;Städt. Gymnasium Aachener Straße;null;null;50933;Köln;Aachener Str. 744 - 750;0221;2136620;0221;22136643;null;null;20;1;Köln, Gym Aachener Straße;1;20220801;03;10182;null;null;1;null;0;0;null;null;null; ;100147@schule.nrw.de;https://www.gymnasium-aachener-str.de;1;0;0;0;0;0;null;0;0;0;;
100148;362008;331134;5649305;Hermann-Gmeiner-Schule;null;null;50126;Bergheim;Grevenbroicher Str. 11;02272;930296;02272;930297;null;null;02;1;Bergheim, GG Hermann-Gmeiner-Schule;1;20220801;06;12520;null;GMS;0;null;0;0;null;null;null; ;100148@schule.nrw.de;null;1;0;1;0;0;0;null;0;0;0;;
100149;362008;337671;5653944;Odilia-Weidenfeld-Schule;null;null;50129;Bergheim;Nikolaus-Adams-Str. 75;02183;9567;02183;81939;null;null;02;1;Bergheim, GG Odilia-Weidenfeld;1;20220801;06;12520;null;GMS;0;null;0;0;null;null;null; ;100149@schule.nrw.de;https://www.ows-schule.de/;1;0;1;0;0;0;null;0;0;0;;
100150;334004;299768;5640298;Elisabethschule Förderschule i. Verb. d.;Stadt Alsdorf, Prim.u.Sek.I m.d, FSP;LE, ES u. SQ;52477;Alsdorf;Elisabethstr. 24;02404;8440;02404;910545;null;null;08;1;Alsdorf, FÖ ES, LE, SQ Elisabethschule;1;20220801;06;13353;null;null;1;LB;1;0;null;null;null; ;100150@schule.nrw.de;null;1;0;1;0;0;0;null;0;0;0;;
100151;754012;456828;5766942;Bernsteinschule Förderschule d. Kr.;Gütersloh mit den FSP LE und EZ;-Primar- u. Sekundarstufe I-;33790;Halle (Westf.);Bredenstr. 3;05201;2229;05201;2116;null;null;08;1;Halle, FÖ LE, ES Bredenstr.;1;20220801;04;10686;null;null;3;LB;1;0;null;null;null; ;100151@schule.nrw.de;null;1;0;1;0;0;0;null;0;0;0;;
100152;170012;335161;5734963;Wilhelmine-Bräm-Schule, Staatl.gen.priv.;Förderschule m.de. FSP ES u. LE;d. Neukirchener Erziehungsvereins;46499;Hamminkeln;Wolfsdeich 10;0151;53830750;null;null;null;null;08;2;Hamminkeln, FÖ ES, LE Wilhelmine-Bräm;1;20220110;44;71973;null;null;0;EZ;1;0;null;null;null; ;100152@schule.nrw.de;https://www.neukirchener.de/kinder-und-jugendhilfe/foerderschulen/wilhelmine-braem-schule;1;0;0;0;0;0;null;0;0;0;;
100153;954036;385184;5699645;Otto-Schott-Gesamtschule;Schule der Sekundarstufe I und II;der Stadt Witten;58452;Witten;Rhienscher Berg 12;02302;5815780;null;null;null;null;15;1;Witten, GE Otto-Schott-Gesamtschule;1;20220801;06;10376;null;null;1;null;0;0;null;null;null; ;100153@schule.nrw.de;https://osg-witten.de/;1;0;0;0;0;0;null;0;0;0;;
100154;962036;404998;5661896;Phönix-Schule, Förderschule des;Märkischen Kreises, FSP Emot.u.Soziale;Entw.,Lernen u. Sprache(Primar u.SekI);58540;Meinerzhagen;Königsberger Str. 12;02351;9664550;null;null;null;null;08;1;Meinerzhagen, FÖ ES,SQ,LE Phönix-Schule;1;20220801;04;10777;null;null;1;EZ;1;0;null;null;null; ;100154@schule.nrw.de;null;1;0;1;0;0;0;null;0;0;0;;
