OP_Schulformen;OP_POKrz;OP_Krz;OP_Abgangsart_B;OP_Abgangsart_NB;OP_Art;OP_Typ;OP_Bildungsgang;OP_Name;OP_Kommentar;OP_Jahrgaenge;OP_BKIndex;OP_BKAnl_Typ;OP_Reihenfolge;gueltigVon;gueltigBis
-BK-SB-;APO-BK-11/E-Wirt-2;APO-BK-11/E-Wirtschaft-2400/FOR;;;A;;A;FOR: Sekundarabschluss I - Fachoberschulreife - nach APO-BK-11, Anl.E, § 6(1);E, § 6(1);-02-;-21-;-E02-;1;;
-BK-SB-;APO-BK-11/E-Agrar-2;APO-BK-11/E-Agrar-2400/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-11, Anl.E, § 6(2), 8;E, § 6(2), 8;-04-;-21-;-E02-;1;;
-BK-SB-;APO-BK-11/E-Agrar-2;APO-BK-11/E-Agrar-2400/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-11, Anl.E, § 8;E, § 8;-02-;-21-;-E01-;1;;
-BK-SB-;APO-BK-11/E-Agrar-1;APO-BK-11/E-Agrar-1200/BAB-I;;;A;;B;BAB: Berufsabschluss Stufe I nach APO-BK-11, Anl.E, § 20;E, § 20;-01-;-22-;-E03-;1;;
-BK-SB-;APO-BK-11/E-Agrar-1;APO-BK-11/E-Agrar-1200/BAB-II;;;A;;B;BAB: Berufsabschluss Stufe II  nach APO-BK-11, Anl.E, § 20;E, § 20;-02-;-22-;-E04-;1;;
-BK-SB-;APO-BK-11/E-Ernäh-1;APO-BK-11/E-Ernährung-1200/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-11, Anl.E, § 23;E, § 23;-02;-22-;-E04-;1;;
-BK-SB-;APO-BK-11/E-Ernäh-2;APO-BK-11/E-Ernährung-2400/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-11, Anl.E, § 8;E, § 8;-04-;-21-;-E02-;1;;
-BK-SB-;APO-BK-11/E-Ernäh-2;APO-BK-11/E-Ernährung-2400/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-11, Anl.E, § 6(2), 8;E, § 6(2), 8;-04-;-21-;-E02-;1;;
-BK-SB-;APO-BK-11/E-Gestalt;APO-BK-11/E-Gestaltung/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-11, Anl.E, § 8;E, § 8;-04-;-21-;-E02-;1;;
-BK-SB-;APO-BK-11/E-Gestalt;APO-BK-11/E-Gestaltung/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-11, Anl.E, § 6(2), 8;E, § 6(2), 8;-04-;-21-;-E02-;1;;
-BK-SB-;APO-BK-11/E-FamPfleg;APO-BK-11/E-SozW-Fam.Pflege/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-11, Anl.E, § 8, 30;E, § 8, 30;-06-;-23-;-E07-;1;;
-BK-SB-;APO-BK-11/E-FamPfleg;APO-BK-11/E-SozW-Fam.Pflege/BAB-FP;;;A;;B;fachpraktische Prüfung nach APO-BK-11, Anl.E, § 30, 33;E, § 8, 30, 33;-06-;-23-;-E07-;1;;
-BK-SB-;APO-BK-11/E-FamPfleg;APO-BK-11/E-SozW-Fam.Pflege/BAB-FT;;;A;;B;fachtheoretische Prüfung nach APO-BK-11, Anl.E, § 8, 30;E, § 8, 30;-04-;-23-;-E07-;1;;
-BK-SB-;APO-BK-11/E-FamPfleg;APO-BK-11/E-SozW-Fam.Pflege/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-11, Anl.E, § 6(2), 8;E, § 6(2), 8;-02-03-;-23-;-E05-;1;;
-BK-SB-;APO-BK-11/E-FamPfleg;APO-BK-11/E-SozW-Fam.Pflege/V1;;;V;;A;Besondere Versetzungsbestimmung für die Fachschule fürSoz-Wesen, Familienpflege nach APO-BK-11, Anl. E, § 29;E, § 29;-01-02-03-;-23-;-E07-;1;;
-BK-SB-;APO-BK-11/E-Motopäd;APO-BK-11/E-SozW-Motopädie/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-11, Anl.E, § 8, 30;E, § 8, 30;-02-;-22-;-E04-;1;;
-BK-SB-;APO-BK-11/E-Heilpäd;APO-BK-11/E-SozW-Heilpäd/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-11, Anl.E, § 8, 30;E, § 8, 30;-04-;-22-;-E04-;1;;
-BKgesperrt-;APO-BK-11/E-Heilpäd;APO-BK-11/E-SozW-Heilpäd/FHR;;;A;;A;FHR: Fachhochschulreife nach AO-BK-11, Anl.E, § 6(2), 8;E, § 6(2), 8;-04-;-22-;-E04-;1;;
-BK-SB-;APO-BK-11/E-HeilerzP;APO-BK-11/E-SozW-Heilerz.Pflege/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-11, Anl.E, § 8, 30;E, § 8, 30;-03-;-23-;-E05-;1;;
-BK-SB-;APO-BK-11/E-HeilerzP;APO-BK-11/E-SozW-Heilerz.Pflege/BAB-FP;;;A;;B;fachpraktische Prüfung nach APO-BK-11, Anl.E, § 30, 33;E, § 8, 30, 33;-03-;-23-;-E05-;1;;
-BK-SB-;APO-BK-11/E-HeilerzP;APO-BK-11/E-SozW-Heilerz.Pflege/BAB-FT;;;A;;B;fachtheoretische Prüfung nach APO-BK-11, Anl.E, § 8, 30;E, § 8, 30;-02-;-23-;-E05-;1;;
-BK-SB-;APO-BK-11/E-HeilerzP;APO-BK-11/E-SozW-Heilerz.Pflege/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-11, Anl.E, § 6(2), 8;E, § 6(2), 8;-02-03-;-23-;-E05-;1;;
-BK-SB-;APO-BK-11/E-HeilerzP;APO-BK-11/E-SozW-Heilerz.Pflege/V1;;;V;;A;Besondere Versetzungsbestimmung für die Fachschule für Sozialwesen nach APO-BK-11, Anl. E, § 29;E, § 29;-01-;-23-;-E05-;1;;
-BK-SB-;APO-BK-11/E-SozPäd;APO-BK-11/E-SozW-SozPäd/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-11, Anl.E, § 8, 30;E, § 6(2), 8;-02-03-;-23-;-E05-;1;;
-BK-SB-;APO-BK-11/E-SozPäd;APO-BK-11/E-SozW-SozPäd/BAB-FP;;;A;;B;fachpraktische Prüfung nach APO-BK-11, Anl.E, § 30, 33;E, § 8, 30;-03-;-23-;-E05-;1;;
-BK-SB-;APO-BK-11/E-SozPäd;APO-BK-11/E-SozW-SozPäd/BAB-FT;;;A;;B;fachtheoretische Prüfung nach APO-BK-11, Anl.E, §  8, 30;E, §8, 30;-02-;-25-;-E05-;1;;
-BK-SB-;APO-BK-11/E-SozPäd;APO-BK-11/E-SozW-SozPäd/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-11, Anl.E, § 6(2), 8;E, § 6(2), 8;-02-03-;-23-;-E05-;1;;
-BK-SB-;APO-BK-11/E-SozPäd;APO-BK-11/E-SozW-SozPäd/V1;;;V;;A;Besondere Versetzungsbestimmung für die Fachschule für Sozialpädagogik nach APO-BK-11, Anl. E, § 29;E, § 29;-01-;-23-;-E05-;1;;
-BK-SB-;APO-BK-11/E-Technik;APO-BK-11/E-Technik/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-11, Anl.E, § 8;E, § 8;-02-;-21-;-E01-;1;;
-BK-SB-;APO-BK-11/E-Technik;APO-BK-11/E-Technik/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-11, Anl.E, § 6(2), 8;E, § 6(2), 8;-02-;-21-;-E01-;1;;
-BK-SB-;APO-BK-11/E-Wirt-1;APO-BK-11/E-Wirtschaft-1200/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-11, Anl.E, § 8, 41;E, § 8, 41;-01-;-22-;-E03-;1;;
-BK-SB-;APO-BK-11/E-Wirt-2;APO-BK-11/E-Wirtschaft-2400/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-11, Anl.E, § 8;E, § 8;-02-;-21-;-E01-;1;;
-BK-SB-;APO-BK-11/E-Wirt-2;APO-BK-11/E-Wirtschaft-2400/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-11, Anl.E, § 6(2), 8;E, § 6(2), 8;-02-;-21-;-E01-;1;;
-BK-SB-;APO-BK-11/B;APO-BK-11/B/FGO;5G;;A;;A;FORQ: Sekundarabschluss I - Fachoberschulreife - mit Berechtigung z. Besuch d. gymn. Oberstufe, APO-BK-11, Anl.B, § 7 (2);B, § 7 (2);-01-;-8-;-B03-;1;;
-BK-SB-;APO-BK-11/B;APO-BK-11/B/BG;;;A;;B;BG: berufliche Grundbildung nach APO-BK-11, Anl.B, § 7(1);B, § 7 (1), § 13 (2),(5);-02-;-7-;-B02-;1;;
-BK-SB-;APO-BK-11/D-FOS13;APO-BK-11/D-FOS13/AHR;;;A;;A;AHR: allgemeine Hochschulreife nach APO-BK-11, Anl.D, § 57 (3) und § 58 (2);D, § 57 (3), § 58 (2);-02-;-20-;-D06-;2;;
-BK-SB-;APO-BK-11/D-FOS13;APO-BK-11/D-FOS13/FGHR;;;A;;A;FGHR: fachgebundene Hochschulreife nach APO-BK-11, Anl.D, § 58 (3);D, § 58 (3);-02-;-20-;-D06-;1;;
-BK-SB-;APO-BK-11/D-BAB;APO-BK-11/D-BAB/BAB-FP;;;A;;B;fachpraktische Prüfung der Berufsabschlussprüfung für Erz. nach APO-BK-11, Anl.D, § 42, 43;D, § 28-40;-04-;-16-;-D01-;1;;
-BK-SB-;APO-BK-11/A-JOA;APO-BK-11/A-JOA/BK;;;A;;B;BK: berufliche Kenntnisse nach APO-BK-11, Anl.A, § 19;A, § 19;-01-;-36-;-A09-;1;;
-BK-SB-;APO-BK-11/A-JOA;APO-BK-11/A-JOA/BSP;;;A;;B;BSP: Erfüllung der Berufsschulpflicht nach APO-BK-11, Anl. A, VV zu § 22;A, VV § 22;-01-;-36-;-A09-;1;;
-BK-SB-;APO-BK-11/A-JOA;APO-BK-11/A-JOA/HSA;;;A;;A;HA: Hauptschulabschluss nach APO-BK-11, Anl.A, § 22 (3);A, § 22 (3);-01-;-36-;-A09-;1;;
-BK-SB-;APO-BK-11/B;APO-BK-11/B/SI;;;A;;A;HA10: Sekundarabschluss I - Hauptschulabschluss n. Kl. 10 - nach APO-BK-11, Anl. B, § 8 (3);B, § 8 (3);-02-;-6-7-;-B01-B02-;1;;
-BK-SB-;APO-BK-11/A-FK;APO-BK-11/A-FK/HSA;3D;;A;;A;HSA10: Hauptschulabschluss nach Kl. 10 - APO-BK-11, Anl. A, § 9(1)-(2);A,§ 9(1)-(2);-02-03-04-;-1-;-A01-A02-A03-A04-A16-;0;;
-BK-SB-;APO-BK-11/A-FK;APO-BK-11/A-FK/FOR;3F;;A;;A;FOR: Sekundarabschluss I - Fachoberschulreife - APO-BK-11, Anl. A, § 9(5);A,§ 9(5);-02-03-04-;-1-;-A01-A02-A03-A04-A16-;2;;
-BK-SB-;APO-BK-11/A-FK;APO-BK-11/A-FK/BSA;3A;;A;;B;BSA (HA10): Berufsschulabschluss nach APO-BK-11, Anl. A, § 9(1)-(2);A,§ 9(1)-(2);-01-02-03-04-;-1-;-A01-A02-A03-A04-A16-;1;;
-BK-SB-;APO-BK-11/A-JOA;APO-BK-11/A-JOA/BK;1A;;A;;B;BK: berufliche Kenntnisse nach APO-BK-11, Anl.A, § 19;A, § 19;-01-02-;-4-;-A07-;0;;
-BK-SB-;APO-BK-11/A-JOA;APO-BK-11/A-JOA/HSA;1B;;A;;A;HA: Hauptschulabschluss nach APO-BK-11, Anl.A, § 22 (2);A, § 22 (3);-01-02-;-4-;-A07-;0;;
-GE-;GE/APO-SI05/5-10;GE/APO-SI05/HA;B;;A;;A;HA: Hauptschulabschluss;§38(3);-09-;;;1;;
-BK-SB-;APO-BK-11/C-BFS-BAB;APO-BK-11/C-BFS-BAB/FHRsT;0H;;A;;A;FHRsT: Fachhochschulreife schulischer Teil nach APO-BK-11, Anl.C, § 12 (1)-(6);C, § 12 (1)-(6);-03-;-10-;-C01-;99;;
-GY-SG-;APO-GOSt(B)10/G8;GY/APO-GOStG8/FHR;H;;A;FHR;A;FHRst: Fachhochschulreife (schulischer Teil);;-Q1-;;;0;;
-BK-SB-;APO-BK-03/E;APO-BK-03/E/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-03, Anl.E, § 6(2);E, § 6(2);-01-;;-E03-;1;;
-BK-SB-;APO-BK-03/E;APO-BK-03/E/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-03, Anl.E, § 6(2);E, § 6(2);-04-;;-E02-;1;;
-BK-SB-;APO-BK-03/E;APO-BK-03/E/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-03, Anl.E, § 6(2);E, § 6(2);-03-;;-E05-;1;;
-BK-SB-;APO-BK-11/E;APO-BK-11/E/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-11, Anl.E, § 6(2);E, § 6(2);-01-;;-E03-;1;;
-BK-SB-;APO-BK-11/E;APO-BK-11/E/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-11, Anl.E, § 6(2);E, § 6(2);-04-;;-E02-;1;;
-BK-SB-;APO-BK-11/E;APO-BK-11/E/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-11, Anl.E, § 6(2);E, § 6(2);-03-;;-E05-E13-;1;;
-GY-SG-;APO-GOSt(C)10/G9;GY/APO-GOStG9/FHR;H;;A;FHR;A;FHRst: Fachhochschulreife (schulischer Teil);;-12-;;;0;;
-R-SR-GE-;R/APO-SI05/5-10;R/APO-SI05/HA;D;;A;;A;HA: gleichwertiger Abschluss zum Hauptschulabschluss;§38(4);-09-10-;;;0;;
-GY-SG-;APO-GOSt(B)10/G8;GY/APO-GOStG8/ABI;K;;A;ABI;A;Abitur: Zuerkennung der allgemeinen Hochschulreife;;-Q2-;;;3;;
-GE-;APO-GOSt(C)10;GE/APO-GOStG9/ABI;K;;A;ABI;A;AHR: Zuerkennung der allgemeinen Hochschulreife;§39;-13-;;;3;;
-GE-;APO-GOSt(C)10;GE/APO-GOStG9/FHR12;H;;A;FHR;A;FHRsT: schul. Teil d. FHR am Ende der Jgst. 12;;-12-;;;1;;
-GY-SG-;APO-GOSt(B)10/G8;GY/APO-GOStG8/OABI_FHR;H;;A;FHR;A;Ohne Abitur, jedoch mit Fachhochschulreife (schulischer Teil);;-Q2-;;;2;;
-GY-SG-;APO-GOSt(B)10/G8;GY/APO-GOStG8/OABI_OFHR;G;;A;;A;Ohne Abitur, ohne Fachhochschulreife (schulischer Teil);;-Q2-;;;1;;
-GE-;APO-GOSt(C)10;GE/APO-GOStG9/OABI_FHR;H;;A;FHR;A;Ohne Abitur, jedoch mit Fachhochschulreife (schulischer Teil);;-13-;;;2;;
-GE-;APO-GOSt(C)10;GE/APO-GOStG9/OABI_OFHR;G;;A;;A;Ohne Abitur, ohne Fachhochschulreife (schulischer Teil);;-13-;;;1;;
-GE-;APO-GOSt(B)10/G8;GE/APO-GOStG8/V12;G;;V;;A;Versetzung in die Qualifikationsphase;;-EF-;;;1;;
-GE-;APO-GOSt(B)10/G8;GE/APO-GOStG8/ABI;K;;A;ABI;A;AHR: Zuerkennung der allgemeinen Hochschulreife;§39;-Q2-;;;3;;
-GE-;APO-GOSt(B)10/G8;GE/APO-GOStG8/FHR12;H;;A;FHR;A;Fachhochschulreife am Ende der Q1;;-Q1-;;;1;;
-GE-;APO-GOSt(B)10/G8;GE/APO-GOStG8/OABI_FHR;H;;A;FHR;A;Ohne Abitur, jedoch mit Fachhochschulreife (schulischer Teil);;-Q2-;;;2;;
-GE-;APO-GOSt(B)10/G8;GE/APO-GOStG8/OABI_OFHR;G;;A;;A;Ohne Abitur, ohne Fachhochschulreife (schulischer Teil);;-Q2-;;;1;;
-BK-SB-;APO-BK-13/C-BFS-BK;APO-BK-13/C-BFS-BK/FHR-S;;;A;;A;FHR: APO-BK-13, Anl.C, §6 - §12;;-02-;-12-;-C03-;1;;
-BK-SB-;APO-BK-13/C-BFS-BK;APO-BK-13/C-BFS-BK/V;;;V;;A;Versetzung nach APO-BK-13 § 10;§ 10;-01-;-12-;-C03-;1;;
-BK-SB-;APO-BK-13/C-BFS-BK;APO-BK-13/C-BFS-BK/BK;;;A;;B;BK: berufliche Kenntnisse nach Anl.C;C, § 5 (1);-01-02-;-12-;-C03-C04-;2;;
-BK-SB-;APO-BK-13/C-BFS-BK;APO-BK-13/C-BFS-BK/FHR-S;;;A;;A;FHRsT: schulischer Teil der Fachhochschulreife nach APO-BK-13, Anl.C, § 12 (8);C, § 12 (8);-02-;-12-;-C03-;1;;
-BK-SB-;APO-BK-11/E;APO-BK-11/E/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-11, Anl.E, § 8, 30;E, § 6(2), 8;-03-;-23-;-E13-;1;;
-BK-SB-;APO-BK-11/E;APO-BK-11/E/BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-11, Anl.E, § 8, 30;E, § 6(2), 8;-02-03-;-23-;-E05-;1;;
-BK-SB-;APO-BK-15/A-FK;APO-BK-15/A-FK/BSA;3A;;A;;B;BSA (HA10): Berufsschulabschluss nach APO-BK-15, Anl. A;A,§ 9(1)-(2);-01-02-03-04-;-1-;-A01-A02-A03-A04-A16-;1;;
-BK-SB-;APO-BK-15/A-FK;APO-BK-15/A-FK/FHR;3J;;A;;A;FHR: Fachhochschulreife nach APO-BK-15, Anl.A und Anlage C;A,§ 10;-03-04-;-1-;-A02-A16-;1;;
-BK-SB-;APO-BK-15/A-FK;APO-BK-15/A-FK/FOR;3F;;A;;A;FOR: Sekundarabschluss I - Fachoberschulreife - APO-BK-15, Anl. A;A,§ 9(5);-02-03-04-;-1-;-A01-A02-A03-A04-A16-;2;;
-BK-SB-;APO-BK-15/A-FK;APO-BK-15/A-FK/HSA;3D;;A;;A;HSA10: Hauptschulabschluss nach Kl. 10 - APO-BK-15, Anl. A;A,§ 9(1)-(2);-02-03-04-;-1-;-A01-A02-A03-A04-A16-;0;;
-BKdeakt-Sbdeakt-;APO-BK-15/A-FK;APO-BK-15/A-FK/V;;;V;;A;keine Versetzung  nach APO-BK-15, Anl. A;A, § 8 (2);-01-02-03-;-1-;-A01-A02-A03-A04-A16-;0;;
-BK-SB-;APO-BK-15/A-FK;APO-BK-15/A-FK/LA;;;V;;A;Leistungsanforderungen erfüllt nach APO-BK-15, Anl.A;A, § 8 (1);-01-02-03-;-1-;-A01-A02-A03-A04-A16-;1;;
-BK-SB-;APO-BK-15/A-AV;APO-BK-15/A-AV/HS;1B;;A;;A;HA: Hauptschulabschluss nach APO-BK-15, Anl.A;A, § 19;-01-;-4-;-A12-A13-;1;;
-BK-SB-;APO-BK-15/A-AV;APO-BK-15/A-AV/BK;1A;;A;;B;BK: berufliche Kenntnisse, Fähigkeiten und Fertigkeiten nach APO-BK-15, Anl.A;A, § 19;-01-;-4-;-A12-A13-;0;;
-BK-SB-;APO-BK-15/A-AV;APO-BK-15/A-AV/HSA;5A;;A;;A;Berufsabschluss (für Schüler, die die Qualifikation des Hauptschulabschlusses der Klasse 10 oder einen höheren Abschluss schon haben) nach APO-BK-15, Anl.A;A;-01-02-;-4-;-A10-A11-A14-A15-A16-;0;;
-BK-SB-;APO-BK-15/A-AV;APO-BK-15/A-AV/HSA;0F;;A;;A;Mittlerer Abschluss (Fachoberschulreife ohne Qualifikationsvermerk nach APO-BK-15, Anl.A;A;-01-02-;-4-;-A10-A11-A14-A15-A11-;1;;
-BK-SB-;APO-BK-15/A-AV;APO-BK-15/A-AV/HSA;0D;;A;;A;HA: Hauptschulabschluss nach APO-BK-15, Anl.A;A;-01-02-;-36-;-A10-A11-A14-A15-A16-;1;;
-BK-SB-;APO-BK-15/A-AV;APO-BK-15/A-AV/HSA;5D;1A;A;;A;Berufsabschluss und Hauptschulabschluss nach Klasse 10 nach APO-BK-15, Anl.A;A;-01-02-;-2-;-A10-A11-A14-A15-A16-;2;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B/BAB;5A;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.B;B, § 7 (3), § 13 (2),(6);-02-;-6-;-B01-B04-B05-;1;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B/HSA;0D;;A;;A;BK: Hauptschulabschluss nach APO-BK-15, Anl.B;B, § 7 (1), § 13 (2),(5);-01-;-8-;-B06-;1;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B/BG;;;A;;B;BG: berufliche Grundbildung nach APO-BK-15, Anl.B;B, § 7 (1), § 13 (2),(5);-02-;-7-;-B02-;1;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B/FOR6;;;A;;A;FOR: gleichwertiger Abschluss zum Sekundarabschluss I - Fachoberschulreife - nach APO-BK-15, Anl.B;B, § 6 (2);-01-;-6-7-;-B01-B02-;1;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B/FOR7;5F;;A;;A;FOR: gleichwertiger Abschluss zum Sekundarabschluss I - Fachoberschulreife - nach APO-BK-15, Anl.B;B, § 7 (1);-02-;-6-7-;-B01-B02-;1;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B/FGO;5G;;A;;A;FORQ: Sekundarabschluss I - Fachoberschulreife - mit Berechtigung z. Besuch d. gymn. Oberstufe, APO-BK-15, Anl.B;B, § 7 (2);-02-;-6-7-;-B01-B02-;1;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B/FGO;5G;;A;;A;FORQ: Sekundarabschluss I - Fachoberschulreife - mit Berechtigung z. Besuch d. gymn. Oberstufe, APO-BK-15, Anl.B;B, § 7 (2);-01-;-8-;-B03-;1;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B/SI;;;A;;A;HA10: Sekundarabschluss I - Hauptschulabschluss n. Kl. 10 - nach APO-BK-15, Anl. B;B, § 6 (2);-01-;-6-7-;-B01-B02-;1;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B/SI;;;A;;A;HA10: Sekundarabschluss I - Hauptschulabschluss n. Kl. 10 - nach APO-BK-15, Anl. B;B, § 8 (3);-02-;-6-7-;-B01-B02-;1;;
-BK-SB-;APO-BK-15/B;APO-BK-15/B/V11;;;V;;A;Versetzung nach APO-BK-15, Anl.B);B, § 6 (1);-01-;-6-7-;-B01-B02-;1;;
-BK-SB-;APO-BK-15/C-BFS-BAB;APO-BK-15/C-BFS-BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.C;C, § 15;-03-;-10-;-C01-;1;;
-BK-SB-;APO-BK-15/C-BFS-BAB;APO-BK-15/C-BFS-BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.C;C, § 26 (2);-02-;-11-;-C02-;1;;
-BK-SB-;APO-BK-15/C-BFS-BAB;APO-BK-15/C-BFS-BAB;;;A;;B;BAB: Berufsabschluss nach APO-BK-15, Anl.C13;C, § 26 (2);-03-;-11-;-C13-;1;;
-BK-SB-;APO-BK-15/C-BFS-BAB;APO-BK-15/C-BFS-BAB/FHR;0H;;A;;A;FHR: Fachhochschulreife nach APO-BK-15, Anl.C;C, § 12 (1)-(6);-03-;-10-;-C01-;1;;
-BK-SB-;APO-BK-15/C-BFS-BAB;APO-BK-15/C-BFS-BAB/FHRsT;0H;;A;;A;FHRsT: Fachhochschulreife schulischer Teil nach APO-BK-15, Anl.C;C, § 12 (1)-(6);-03-;-10-;-C01-;99;;
-BK-SB-;APO-BK-15/C-BFS-BAB;APO-BK-15/C-BFS-BAB/V;;;V;;A;Versetzung nach APO-BK-15;§ 10;-01-;-11-;-C02-;1;;
-BK-SB-;APO-BK-15/C-BFS-BAB;APO-BK-15/C-BFS-BAB/V;;;V;;A;Versetzung nach APO-BK-15;§ 10;-01-02-;-10-;-C01-;1;;
-BK-SB-;APO-BK-15/C-BFS-BK;APO-BK-15/C-BFS-BK/VBK;8A;;A;;B;vertiefte berufliche Kenntnisse nach Anl.C;C, § 5;-01-02-;-13-;-C07-C08-C11-;1;;
-BK-SB-;APO-BK-15/C-BFS-BK;APO-BK-15/C-BFS-BK/BK;;;A;;B;BK: berufliche Kenntnisse, Fähigkeiten und Fertigkeiten nach Anl.C;C;-01-02-;-12-;-C03-;2;;
-Bkgesperrt-;APO-BK-15/C-BFS-BK;APO-BK-15/C-BFS-BK;;;A;;B;BK: berufliche Kenntnisse, Fähigkeiten und Fertigkeiten nach Anl.C;C;-01-;-12-;-C03-;2;;
-BK-SB-;APO-BK-15/C-BFS-BK;APO-BK-15/C-BFS-BK/FHR-S;;;A;;A;FHRsT: schulischer Teil der Fachhochschulreife nach APO-BK-15, Anl.C;C, § 12 (8);-02-;-12-;-C03-C13-;1;;
-BK-SB-;APO-BK-15/C-BFS-BK;APO-BK-15/C-BFS-BK/V;;;V;;A;Versetzung nach APO-BK-15;§ 10;-01-;-12-;-C03-C13-;1;;
-BK-SB-;APO-BK-15/C-FOS;APO-BK-15/C-FOS/BK;;;A;;B;BK: berufliche Kenntnisse , Fähigkeiten und Fertigkeiten (ohne Abschlussprüfung);;-01-;-14-;-C05-C06-;2;;
-BK-SB-;APO-BK-15/C-FOS;APO-BK-15/C-FOS/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-15, Anl.C;C, § 12 (1)-(6);-02-;-14-;-C07-;1;;
-BK-SB-;APO-BK-15/C-FOS;APO-BK-15/C-FOS/FHR;;;A;;A;FHR: Fachhochschulreife nach APO-BK-15, Anl.C;C, § 12 (1)-(6);-01-;-14-;-C08-C06-;1;;
-BK-SB-;APO-BK-15/C-FOS;APO-BK-15/C-FOS/V12B;;;V;;A;keine Versetzung bei FOS 12B TZ nach APO-BK-15, Anl. C;§ 2 (3);-01-;-14-;-C07-;0;;
-BK-SB-;APO-BK-15/C-FOS;APO-BK-15/C-FOS/V;;;V;;A;Versetzung nach APO-BK-15;§ 10;-01-;-14-;-C05-;1;;
-BK-SB-;APO-BK-15/C-FOS;APO-BK-15/C-FOS/VP;;;V;;A;Versetzung nach APO-BK-15, Anl.C, VV 2.22 (Ableistung des Praktikantenjahres);C, VV 2.22;-01-;-14-;-C05-;99;;
-BK-SB-;APO-BK-15/D-BAB;APO-BK-15/D-BAB/BAB1;;;A;;B;1. Teilprüfung der Berufsabschlussprüfung nach APO-BK-15, Anl.D;D, § 30-34;-03-;-16-;-D01-;1;;
-BK-SB-;APO-BK-15/D-BAB;APO-BK-15/D-BAB/BAB2;;;A;;B;2. Teilprüfung der Berufsabschlussprüfung (nicht Erz.) nach APO-BK-15, Anl.D;D, § 35-38;-04-;-16-;-D01-;1;;
-BK-SB-;APO-BK-15/D-BAB;APO-BK-15/D-BAB/AHR;;;A;ABI;A;AHR: allgemeine Hochschulreife nach APO-BK-15, Anl.D;D, § 25;-03-;-16-17-;-D01-D02-;1;;
-BK-SB-;APO-BK-15/D-BAB;APO-BK-15/D-BAB/BAB;;;A;;B;BAB: Berufsabschluss (Erz.) nach APO-BK-15, Anl.D;D, §39,44;-04-;-16-;-D01-;1;;
-BK-SB-;APO-BK-15/D-BAB;APO-BK-15/D-BAB/BAB;;;A;;B;BAB: Berufsabschluss (nicht Erz.) nach APO-BK-15, Anl.D;D, §39,41;-04-;-16-;-D01-;1;;
-BK-SB-;APO-BK-15/D-BAB;APO-BK-15/D-BAB/BK;;;A;;B;BK: berufliche Kenntnisse, Fähigkeiten und Fertigkeiten (ohne Abschlussprüfung);;-03-;-17-;-D02-;0;;
-BK-SB-;APO-BK-15/D-BAB;APO-BK-15/D-BAB/BAB-FP;;;A;;B;fachpraktische Prüfung der Berufsabschlussprüfung für Erz. nach APO-BK-15, Anl.D;D, § 28-40;-04-;-16-;-D01-;1;;
