NameTabelle;NameSpalte;Revision;Veraltet;Sortierung;Datentyp;Datenlaenge;DefaultWert;IsNotNull;JavaAttributName;JavaAttributConverter;JavaAttributConverterRevision;JavaAttributConverterVeraltet;JavaKommentar
EigeneSchule_Faecher;ZeugnisBez;;;4;varchar;255;;0;BezeichnungZeugnis;;;;Die Bezeichnung des Faches auf einem Zeugnis
EigeneSchule_Faecher;UeZeugnisBez;;;5;varchar;255;;0;BezeichnungUeberweisungsZeugnis;;;;Die Bezeichnung des Faches auf einem Überweisungszeugnis
EigeneSchule_Faecher;Fachgruppe_ID;;1;6;bigint;;;0;;;;;DEPRECATED: Feld zum Festlegen der ID für die Zeugnisdatenquelle in Schild, wird während der Migration umbenannt.
EigeneSchule_Faecher;Zeugnisdatenquelle_ID;;;6;bigint;;;0;;;;;Feld zum Festlegen der ID für die Zeugnisdatenquelle in Schild
EigeneSchule_Faecher;StatistikKrz;;;7;varchar;2;;0;StatistikFach;ZulaessigesFachKuerzelASDConverter;1;;Das Statistik-Kürzel des Faches
EigeneSchule_Faecher;BasisFach;;;8;varchar;1;-;0;IstOberstufenFach;BooleanPlusMinusDefaultMinusConverter;;;Gibt an, ob das Fach in der Oberstufe unterrichtet wird
EigeneSchule_Faecher;IstSprache;;;9;varchar;1;-;0;IstFremdsprache;BooleanPlusMinusDefaultMinusConverter;;;Gibt an, ob das Fach eine Fremdsprache ist
EigeneSchule_Faecher;Sortierung;;;10;int;;32000;0;SortierungAllg;;;;Gibt eine Sortierung für die Fächer vor
EigeneSchule_Faecher;SortierungS2;;;11;int;;32000;0;SortierungSekII;;;;Gibt die spezielle Sortierung der Fächer für die Sekundarstufe II vor
EigeneSchule_Faecher;NachprErlaubt;;;12;varchar;1;+;0;IstNachpruefungErlaubt;BooleanPlusMinusDefaultPlusConverter;;;Gibt an, ob in dem Fach eine Nachprüfung erlaubt ist.
EigeneSchule_Faecher;Sichtbar;;;13;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Gibt an, ob der Datensatz in der Oberfläche sichtbar sein soll und bei einer Auswahl zur Verfügung steht. 
EigeneSchule_Faecher;Aenderbar;;;14;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Gibt an, ob Änderungen am Datensatz erlaubt sind.
EigeneSchule_Faecher;Gewichtung;;;15;smallint;;1;0;;;;;Gibt die Gewichtung des Faches im allgemeinbildenden Bereich am BK an, wenn keine gliederungsbezogenen Gewichtungen vergeben sind
EigeneSchule_Faecher;Unterichtssprache;;;16;varchar;1;D;0;;;;;Einstelliges Kürzel der Unterrichtssprache (E, F, …)
EigeneSchule_Faecher;IstSchriftlich;;;17;varchar;1;-;0;IstSchriftlichZK;BooleanPlusMinusDefaultMinusConverter;;;gibt an, ob das Fach ein schritliches Fach für ZK ist oder nicht
EigeneSchule_Faecher;IstSchriftlichBA;;;18;varchar;1;-;0;;BooleanPlusMinusDefaultMinusConverter;;;gibt an, ob ein Fach am BK für den beruflichen Abschluss schriftlich gewertet wird
EigeneSchule_Faecher;AufZeugnis;;;19;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Gibt an, ob das Fach auf dem Zeugnis erscheinen soll
EigeneSchule_Faecher;Lernfelder;;;20;text;;;0;;;;;speichert die Lernfeld-Texte zu den Fachklassen beim Unterrichtsfach am BK, ist von den Textfelder im Menü Fachklassen abgelöst worden, sollte nicht mehr genutzt werden
EigeneSchule_Faecher;SchulnrEigner;;1;21;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
EigeneSchule_Faecher;LK_Moegl;;;22;varchar;1;+;0;IstMoeglichAbiLK;BooleanPlusMinusDefaultPlusConverter;;;gibt an, ob das Fach als Leistungskurs belegt werden kann.
EigeneSchule_Faecher;Abi_Moegl;;;23;varchar;1;+;0;IstMoeglichAbiGK;BooleanPlusMinusDefaultPlusConverter;;;gibt an, ob das Fach als drittes oder viertes Abiturfach belegt werden kann.
EigeneSchule_Faecher;E1;;;24;varchar;1;+;0;IstMoeglichEF1;BooleanPlusMinusDefaultPlusConverter;;;gibt an, ob das Fach im 1. Halbjahr der Einführungsphase belegt werden kann,
EigeneSchule_Faecher;E2;;;25;varchar;1;+;0;IstMoeglichEF2;BooleanPlusMinusDefaultPlusConverter;;;gibt an, ob das Fach im 2. Halbjahr der Einführungsphase belegt werden kann,
EigeneSchule_Faecher;Q1;;;26;varchar;1;+;0;IstMoeglichQ11;BooleanPlusMinusDefaultPlusConverter;;;gibt an, ob das Fach im 1. Halbjahr des 1. Jahres der Qualifikationsphase belegt werden kann,
EigeneSchule_Faecher;Q2;;;27;varchar;1;+;0;IstMoeglichQ12;BooleanPlusMinusDefaultPlusConverter;;;gibt an, ob das Fach im 2. Halbjahr des 1. Jahres der Qualifikationsphase belegt werden kann,
EigeneSchule_Faecher;Q3;;;28;varchar;1;+;0;IstMoeglichQ21;BooleanPlusMinusDefaultPlusConverter;;;gibt an, ob das Fach im 1. Halbjahr des 2. Jahres der Qualifikationsphase belegt werden kann,
EigeneSchule_Faecher;Q4;;;29;varchar;1;+;0;IstMoeglichQ22;BooleanPlusMinusDefaultPlusConverter;;;gibt an, ob das Fach im 2. Halbjahr des 2. Jahres der Qualifikationsphase belegt werden kann,
EigeneSchule_Faecher;AlsNeueFSInSII;;;30;varchar;1;-;0;IstMoeglichAlsNeueFremdspracheInSekII;BooleanPlusMinusDefaultMinusConverter;;;gibt an, ob das Fach als neue Fremdsprache in der Sekundarstufe zählt.
EigeneSchule_Faecher;Leitfach_ID;;;31;bigint;;;0;ProjektKursLeitfach1_ID;;;;bei Projektkursfächern: Die ID des Leitfaches
EigeneSchule_Faecher;Leitfach2_ID;;;32;bigint;;;0;ProjektKursLeitfach2_ID;;;;bei Projektkursfächern: Ggf. die ID des zweiten Leitfaches
EigeneSchule_Faecher;E1_WZE;;;33;int;;;0;WochenstundenEF1;;;;Beim WBK: Gibt die Anzahl der Wochenstunden für das 1. Halbjahr in der Einführungsphase an.
EigeneSchule_Faecher;E2_WZE;;;34;int;;;0;WochenstundenEF2;;;;Beim WBK: Gibt die Anzahl der Wochenstunden für das 2. Halbjahr in der Einführungsphase an.
EigeneSchule_Faecher;Q_WZE;;;35;int;;;0;WochenstundenQualifikationsphase;;;;Beim WBK: Gibt die Anzahl der Wochenstunden für die Qualifikationsphase an.
EigeneSchule_Faecher;E1_S;;;36;varchar;1;-;0;MussSchriftlichEF1;BooleanPlusMinusDefaultMinusConverter;;;Beim WBK: Gibt an, ob das Fach in dem 1. Halbjahr der Einführungsphase schriftlich belegt werden muss
EigeneSchule_Faecher;E2_S;;;37;varchar;1;-;0;MussSchriftlichEF2;BooleanPlusMinusDefaultMinusConverter;;;Beim WBK: Gibt an, ob das Fach in dem 2. Halbjahr der Einführungsphase schriftlich belegt werden muss
EigeneSchule_Faecher;NurMuendlich;;;38;varchar;1;-;0;MussMuendlich;BooleanPlusMinusDefaultMinusConverter;;;Beim WBK: Gibt an, ob das Fach nur muendlich belegt werden darf
EigeneSchule_Faecher;Aufgabenfeld;;;39;varchar;2;;0;;;;;Das Aufgabenfeld, zu welchem das Fach gehört
EigeneSchule_Faecher;AbgeschlFaecherHolen;;;40;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Gibt an, ob das Fach bei der Operation „Abgeschlossene Fächer holen“ berücksichtigt werden soll.
EigeneSchule_Faecher;GewichtungFHR;;;41;int;;;0;;;;;Gibt eine Gewichtung des Faches bei der Berechnung der FHR an.
EigeneSchule_Faecher;MaxBemZeichen;;;42;int;;;0;;;;;steuert die max. Anzahl von Zeichen in der Memo-Feldern der Fachbezogenen Bemerkungen (insbes. Grundschulzeugnisse)
EigeneSchule_Jahrgaenge;ID;;;1;bigint;;;1;;;;;Eindeutige ID zur Kennzeichnung des Jahrgangs-Datensatzes
EigeneSchule_Jahrgaenge;InternKrz;;;2;varchar;20;;0;;;;;Ein Kürzel für den Jahrgang, welches bei der Darstellung genutzt wird
EigeneSchule_Jahrgaenge;GueltigVon;;;3;bigint;;;0;;;;;Gibt an, von welchem Schuljahresabschnitt an der Jahrgang gültig ist (einschließlich), NULL bedeutet von dem ersten Abschnitt an
EigeneSchule_Jahrgaenge;GueltigBis;;;4;bigint;;;0;;;;;Gibt an, bis zu welchem Schuljahresabschnitt an der Jahrgang gültig ist (einschließlich), NULL bedeutet bis zum letzten Abschnitt, Ende offen
EigeneSchule_Jahrgaenge;ASDJahrgang;;;5;varchar;2;;0;;;;;Ein Kürzel für den Jahrgang, welches bei der Statistik verwendet wird
EigeneSchule_Jahrgaenge;ASDBezeichnung;;;6;varchar;100;;0;;;;;Die Bezeichnung für den Jahrgang, welche bei der Statistik verwendet wird
EigeneSchule_Jahrgaenge;Sichtbar;;;7;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;true, falls der Jahrgang bei Auswahlen angezeigt werden soll oder nicht.
EigeneSchule_Jahrgaenge;Sortierung;;;8;int;;32000;0;;;;;Ein Zahlwert, welcher bei für eine Sortierung der Jahrgänge bei der Darstellung verwendet wird.
EigeneSchule_Jahrgaenge;IstChronologisch;;;9;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Gibt an ob ein Jahrgang zu einer chronologischen Reihenfolge gehört
EigeneSchule_Jahrgaenge;Spaltentitel;;;10;varchar;2;;0;Kurzbezeichnung;;;;Wird in der Übersicht benutzt um den Spaltentitel anzuzeigen. (Kurzbezeichnung in Jahrgangstabelle)
EigeneSchule_Jahrgaenge;SekStufe;;;11;varchar;6;;0;Sekundarstufe;;;;Gibt die Primar- bzw. Sekundarstufe des Jahrgang an (Pr, SI, SII-1, SII-2, SII-3)
EigeneSchule_Jahrgaenge;SGL;;;12;varchar;3;;0;Gliederung;SchulgliederungKuerzelConverter;1;;Schulgliederung des Jahrgangs
EigeneSchule_Jahrgaenge;Restabschnitte;;;13;int;;;0;AnzahlRestabschnitte;;;;Gibt die Anzahl der Restabschnitte an, die für den Verbleib an dieser Schulform üblich ist.
EigeneSchule_Jahrgaenge;Folgejahrgang_ID;;;14;bigint;;;0;;;;;Die eindeutige ID des Jahrgangs, welcher auf diesen folgt – verweist auf diese Tabelle oder NULL, falls es sich um den letzten Jahrgang handelt
EigeneSchule_Jahrgaenge;SchulnrEigner;;1;15;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
EigeneSchule_KAoADaten;ID;;;1;bigint;;;1;;;;;ID des KAoA-Dateneintrags für die Schule
EigeneSchule_KAoADaten;Curriculum;;;2;varchar;1;+;1;;BooleanPlusMinusDefaultPlusConverter;;;KAOA Curriculumsangaben
EigeneSchule_KAoADaten;Koordinator;;;3;varchar;1;+;1;;BooleanPlusMinusDefaultPlusConverter;;;KAOA Koordinator
EigeneSchule_KAoADaten;Berufsorientierungsbuero;;;4;varchar;1;+;1;;BooleanPlusMinusDefaultPlusConverter;;;Schule hat Beruforientierungsbüro
EigeneSchule_KAoADaten;KooperationsvereinbarungAA;;;5;varchar;1;+;1;;BooleanPlusMinusDefaultPlusConverter;;;Kooperationsvereinbarung KAOA geschlossen
EigeneSchule_KAoADaten;NutzungReflexionsworkshop;;;6;varchar;1;+;1;;BooleanPlusMinusDefaultPlusConverter;;;Refflexionsworkshops werden genutzt
EigeneSchule_KAoADaten;NutzungEntscheidungskompetenzI;;;7;varchar;1;+;1;;BooleanPlusMinusDefaultPlusConverter;;;Nutzung der Entscheidungskompetenzen 1
EigeneSchule_KAoADaten;NutzungEntscheidungskompetenzII;;;8;varchar;1;+;1;;BooleanPlusMinusDefaultPlusConverter;;;Nutzung der Entscheidungskompetenzen 2
EigeneSchule_KAoADaten;SchulnrEigner;;1;9;int;;;1;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
EigeneSchule_Kursart;ID;;;1;bigint;;;1;;;;;ID des Kursarteneintrag
EigeneSchule_Kursart;Bezeichnung;;;2;varchar;120;;0;;;;;Bezeichnung des Kursarteneintrags IT.NRW
EigeneSchule_Kursart;InternBez;;;3;varchar;20;;0;;;;;Interne Bezeichnung Kursarteneintrag
EigeneSchule_Kursart;Kursart;;;4;varchar;5;;0;;;;;Kürzel Kursart
EigeneSchule_Kursart;KursartAllg;;;5;varchar;5;;0;;;;;Allgemeine Bezeichnung Kursart (zB GK bei GKM)
EigeneSchule_Kursart;Sortierung;;;6;int;;32000;0;;;;;Sortierung der Kursart
EigeneSchule_Kursart;Sichtbar;;;7;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Sichtbarkeit der Kursart
EigeneSchule_Kursart;Aenderbar;;;8;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Kursart änderbar Ja Nein
EigeneSchule_Kursart;SchulnrEigner;;1;9;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
EigeneSchule_Merkmale;ID;;;1;bigint;;;1;;;;;ID des Merkmals das an der Schule vorhanden ist
EigeneSchule_Merkmale;Schule;;;2;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Merkmal kann der Schule zugewiesen werden
EigeneSchule_Merkmale;Schueler;;;3;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Merkmal kann auch einem einzelnen Schüler auf Individualdaten II zugewiesen werden
EigeneSchule_Merkmale;Kurztext;;;4;varchar;10;;0;;;;;Kurstext des Merkmals zB OGS
EigeneSchule_Merkmale;Langtext;;;5;varchar;100;;0;;;;;Langtext des Merkmal zB offener Ganztag
EigeneSchule_Merkmale;SchulnrEigner;;1;6;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
EigeneSchule_Schulformen;ID;;;1;bigint;;;1;;;;;ID der Schulgliederung
EigeneSchule_Schulformen;SGL;;;2;varchar;3;;0;;;;;Schulgliedererung die an der Schule vorkommt
EigeneSchule_Schulformen;SF_SGL;;;3;varchar;5;;0;;;;;Statistikkürzel SchulformSchulgliederung
EigeneSchule_Schulformen;Schulform;;;4;varchar;100;;0;;;;;Schulform der SGL
EigeneSchule_Schulformen;DoppelQualifikation;;;5;varchar;1;-;0;;BooleanPlusMinusDefaultMinusConverter;;;Gibt an, ob am Berufskolleg die SGL mit Doppelqualifikation abgeschlossen werden kann
EigeneSchule_Schulformen;Sortierung;;;6;int;;32000;0;;;;;Sortierung der SGL
EigeneSchule_Schulformen;Sichtbar;;;7;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Sichtbarkeit der SGL
EigeneSchule_Schulformen;BKIndex;;;8;int;;;0;;;;;BKIndex zur SGL (IT.NRW)
EigeneSchule_Schulformen;SchulnrEigner;;1;9;int;;;0;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
EigeneSchule_Schulformen;Schulform2;;;10;varchar;100;;0;;;;;Schulform2 zur SGL
EigeneSchule_Teilstandorte;SchulnrEigner;;1;1;int;;;1;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
EigeneSchule_Teilstandorte;AdrMerkmal;;;2;varchar;1;;1;;;;;Adressmerkmal des Teilstandortes (A...Z)
EigeneSchule_Teilstandorte;PLZ;;;3;varchar;10;;0;;;;;Postleitzahl des Teilstandortes
EigeneSchule_Teilstandorte;Ort;;;4;varchar;50;;0;;;;;Ort des Teilstandortes
EigeneSchule_Teilstandorte;Strasse;;1;5;varchar;55;;0;;;;;Straße des Teilstandortes
EigeneSchule_Teilstandorte;Strassenname;;;6;varchar;55;;0;;;;;Straßenname des Teilstandortes
EigeneSchule_Teilstandorte;HausNr;;;7;varchar;10;;0;;;;;Hausnummer des Teilstandortes
EigeneSchule_Teilstandorte;HausNrZusatz;;;8;varchar;30;;0;;;;;Hausnummerzusatz des Teilstandortes
EigeneSchule_Teilstandorte;Bemerkung;;;9;varchar;50;;0;;;;;Bemerkung zum Teilstandort (Text)
EigeneSchule_Teilstandorte;Kuerzel;;;10;varchar;30;;0;;;;;Kürzel des Teilstandortes
EigeneSchule_Texte;ID;;;1;bigint;;;1;;;;;ID des Textes unter Schulverwaltung Eigene Schule bearbeiten
EigeneSchule_Texte;SchulnrEigner;;1;2;int;;;1;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
EigeneSchule_Texte;Kuerzel;;;3;varchar;50;;0;;;;;Kürzel des Schultextes
EigeneSchule_Texte;Inhalt;;;4;varchar;255;;0;;;;;Inhalt des Schultextes
EigeneSchule_Texte;Beschreibung;;;5;varchar;100;;0;;;;;Beschreibung des Schultextes
EigeneSchule_Texte;Aenderbar;;;6;varchar;1;+;0;;BooleanPlusMinusDefaultPlusConverter;;;Gibt an ob der Text änderbar ist
EigeneSchule_Zertifikate;ID;;;1;bigint;;;1;;;;;ID des Zertifikats
EigeneSchule_Zertifikate;SchulnrEigner;;1;2;int;;;1;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
EigeneSchule_Zertifikate;Kuerzel;;;3;varchar;20;;1;;;;;Kürzel des Zertifikats
EigeneSchule_Zertifikate;Bezeichnung;;;4;varchar;100;;0;;;;;Bezeichnung des Zertifikats
EigeneSchule_Zertifikate;Fach;;;5;varchar;100;;0;;;;;Fachbezeichnung für das Zertifikat
EigeneSchule_Zertifikate;Formatvorlage;;;6;varchar;255;;0;;;;;Formatforlage für das Zertifikat
EinschulungsartKatalog;ID;;;1;bigint;;;1;;;;;ID der Einschulungsart
EinschulungsartKatalog;Kuerzel;;;2;varchar;10;;1;;;;;Das Kürzel der Einschulungsart
EinschulungsartKatalog;Bezeichnung;;;3;varchar;255;;1;;;;;Eine kurze Bezeichnung für die Einschulungsart
EinschulungsartKatalog;Beschreibung;;;4;varchar;255;;1;;;;;Die textuelle Beschreibung der Einschulungsart
EinschulungsartKatalog;gueltigVon;;;5;int;;;0;;;;;Gibt die Gültigkeit ab welchem Schuljahr an
EinschulungsartKatalog;gueltigBis;;;6;int;;;0;;;;;Gibt die Gültigkeit bis zu welchem Schuljahr an
EinschulungsartKatalog_Keys;Kuerzel;;;1;varchar;10;;1;;;;;Das Kürzel der Einschulungsart
ErzieherDatenschutz;ErzieherID;;;1;bigint;;;1;;;;;ErzieherID des Datenschutzeintrags
ErzieherDatenschutz;DatenschutzID;;;2;bigint;;;1;;;;;DatenschutzID des Eintrags
ErzieherDatenschutz;Status;;;3;int;;0;1;;Boolean01Converter;;;Status des Datenschutz-Eintrags (true/false)
ErzieherLernplattform;ErzieherID;;;1;bigint;;;1;;;;;ErzieherID für den Lernplattform-Datensatz
ErzieherLernplattform;LernplattformID;;;2;bigint;;;1;;;;;ID der Lernplattform
ErzieherLernplattform;CredentialID;;;3;bigint;;;0;;;;;CredentialD für den Lernplattform-Datensatz
ErzieherLernplattform;EinwilligungAbgefragt;;;4;int;;0;1;;Boolean01Converter;;;Einwilligung wurde abgefragt
ErzieherLernplattform;EinwilligungNutzung;;;5;int;;0;1;;Boolean01Converter;;;Einwilligung zur Nutzung liegt vor
ErzieherLernplattform;EinwilligungAudiokonferenz;;;6;int;;0;1;;Boolean01Converter;;;Einwilligung zur Audiokonferenz liegt vor
ErzieherLernplattform;EinwilligungVideokonferenz;;;7;int;;0;1;;Boolean01Converter;;;Einwilligung zur Videokonferenz liegt vor
Fach_Gliederungen;Fach_ID;;;1;bigint;;;1;;;;;ID für die gliederungsbezogenen Einstellungen zum Fach (BK)
Fach_Gliederungen;Gliederung;;;2;varchar;3;;1;;;;;SGL für die gliederungsbezogenen Einstellungen zum Fach (BK)
Fach_Gliederungen;SchulnrEigner;;1;3;int;;;1;;;;;Die Schulnummer zu welcher der Datensatz gehört – wird benötigt, wenn mehrere Schulen in einem Schema der Datenbank gespeichert werden
Fach_Gliederungen;Faechergruppe;;;4;int;;;0;;;;;Fächergruppe für gliederungsbezogenen Einstellungen zum Fach (BK)
Fach_Gliederungen;GewichtungAB;;;5;int;;;0;;;;;Gewichtung Allgemeinbildend für die gliederungsbezogenen Einstellungen zum Fach (BK)
Fach_Gliederungen;GewichtungBB;;;6;int;;;0;;;;;Gewichtung Berufsbezogen für die gliederungsbezogenen Einstellungen zum Fach (BK)
Fach_Gliederungen;SchriftlichAB;;;7;varchar;1;-;0;;BooleanPlusMinusDefaultMinusConverter;;;Ist schriftliches Fach Allgemeinbildend für die gliederungsbezogenen Einstellungen zum Fach (BK)
Fach_Gliederungen;SchriftlichBB;;;8;varchar;1;-;0;;BooleanPlusMinusDefaultMinusConverter;;;Ist schriftliches Fach Berufsbildend für die gliederungsbezogenen Einstellungen zum Fach (BK)
Fach_Gliederungen;GymOSFach;;;9;varchar;1;-;0;;BooleanPlusMinusDefaultMinusConverter;;;Ist Fach der GymOB für die gliederungsbezogenen Einstellungen zum Fach (BK)
Fach_Gliederungen;ZeugnisBez;;;10;varchar;130;;0;;;;;Zeugnisbezeihnung für die gliederungsbezogenen Einstellungen zum Fach (BK)
Fach_Gliederungen;Lernfelder;;;11;text;;;0;;;;;Lernfelder für die gliederungsbezogenen Einstellungen zum Fach (BK)
Fach_Gliederungen;Fachklasse_ID;;;12;bigint;;0;1;;;;;Fachklassen ID für die gliederungsbezogenen Einstellungen zum Fach (BK)
Fach_Gliederungen;Sortierung;;;13;int;;32000;0;;;;;Sortierung dfür die gliederungsbezogenen Einstellungen zum Fach (BK)
Fachgruppen;ID;;;1;bigint;;;1;;;;;ID des Fachgruppen-Core-Type, welcher auch ein Mapping zu den Fachgruppen von SchildNRW und Lupo bereitstellt
Fachgruppen;Fachbereich;;;2;int;;;0;;;;;Fachbereich (Nr) der Fachgruppe aus Lupo
Fachgruppen;SchildFgID;;;3;bigint;;;0;;;;;Fachgruppen ID aus SchildNRW
Fachgruppen;FG_Bezeichnung;;;4;varchar;80;;1;;;;;Bezeichnung der Fachgruppe
Fachgruppen;FG_Kuerzel;;;5;varchar;10;;0;;;;;Kürzel der Fachgruppe
Fachgruppen;Schulformen;;;6;varchar;255;;0;;;;;Gibt an in welchen Schulformen die Fachgruppe zulässig ist
Fachgruppen;FarbeR;;;7;int;;;0;;;;;Default-Fachgruppenfarbe (Rot-Wert)
Fachgruppen;FarbeG;;;8;int;;;0;;;;;Default-Fachgruppenfarbe (Grün-Wert)
Fachgruppen;FarbeB;;;9;int;;;0;;;;;Default-Fachgruppenfarbe (Blau-Wert)
Fachgruppen;Sortierung;;;10;int;;;0;;;;;Eine Standard-Sortierreihenfolge für die Fachgruppen
Fachgruppen;FuerZeugnis;;;11;int;;;1;;Boolean01Converter;;;Gibt an, ob die Fachgruppe für Unterteilungen auf Zeugnissen verwendet wird
Fachgruppen;gueltigVon;;;12;int;;;0;;;;;Das Schuljahr, ab dem die Fachgruppe eingeführt wurde
Fachgruppen;gueltigBis;;;13;int;;;0;;;;;Das Schuljahr, bis wann die Fachgruppe gültig ist
FachKatalog;ID;;;1;bigint;;;1;;;;;ID des Faches
FachKatalog;KuerzelASD;;;2;varchar;10;;1;;;;;Das eindeutige Kürzel des Faches entsprechend der Vorgaben der amtlichen Schulstatistik
FachKatalog;Bezeichnung;;;3;varchar;255;;1;;;;;Die texttuelle Beschreibung des Faches
FachKatalog;Kuerzel;;;4;varchar;10;;1;;;;;Das atomare Kürzel des Faches (z.B. bei Fremdsprachen - für das Sprachenkürzel) - Teil des Kürzels für die amtliche Schulstatistik
FachKatalog;Aufgabenfeld;;;5;int;;;0;;;;;Das Aufgabenfeld, welchem das Fach ggf. zugeordnet ist (1, 2 oder 3)
FachKatalog;Fachgruppe;;;6;varchar;10;;0;;;;;Das Kürzel der zugeordneten Fachgruppe
FachKatalog;JahrgangAb;;;7;varchar;10;;0;;;;;Der ASD-Jahrgang, ab dem das Fach zulässig ist (z.B. bei Fremdsprachen)
FachKatalog;IstFremdsprache;;;8;int;;0;1;;Boolean01Converter;;;Gibt an, ob es sich um ein Fach der Herkuntftsprache handelt (Unterrichts in der Herkunftssprache oder Herkunftssprache anstelle einer Pflichtfremdsprache)
FachKatalog;IstHKFS;;;9;int;;0;1;;Boolean01Converter;;;Gibt an, ob es sich um ein Fach der Herkuntftsprache handelt (Unterrichts in der Herkunftssprache oder Herkunftssprache anstelle einer Pflichtfremdsprache)
FachKatalog;IstAusRegUFach;;;10;int;;0;1;;Boolean01Converter;;;Gibt an, ob das Fach außerhalb des regulären Fachunterichts unterrichtet wird
FachKatalog;IstErsatzPflichtFS;;;11;int;;0;1;;Boolean01Converter;;;Gibt an, ob es sich bei dem Fach um einen Ersatz für eine Pflichtfremdsprache handelt (siehe auch istHKFS)
FachKatalog;IstKonfKoop;;;12;int;;0;1;;Boolean01Converter;;;Gibt an, ob das Religionsfach konfessionell kooperativ unterrichtet wird oder nicht - Teil des Kürzels für die amtliche Schulstatistik
FachKatalog;NurSII;;;13;int;;0;1;;Boolean01Converter;;;Gibt an, ob das Fach nur in der Sekundarstufe II unterrichtet wird
FachKatalog;ExportASD;;;14;int;;0;1;;Boolean01Converter;;;Gibt an, ob das Fach bei Export der amtlichen Schulstatistik berücksichtigt werden soll oder nicht
